CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
0,2.879007474,0.545454545,70,0.746825397,1,0,1
9,2.485339738,0.666666667,25,0.8,1,9,1
4,2.164042561,0.6,16,0.75,1,4,1
4,2.164042561,0.6,16,0.75,1,4,1
5,2.164042561,0.6,16,0.75,1,5,1
0,1.514157899,0.266666667,70,0.293222977,1,0,1
0,6.190296109,0.428571429,200,1.961904762,1,0,1
0,0.891918827,0.181818182,30,0.216666667,1,0,1
11,2.986524103,0.4,98,0.805194805,1,11,1
6,0.795955573,0.2,35,0.162337662,0.5,6,1
6,2.000805667,0.428571429,24,0.666666667,1,6,1
11,3.906976672,0.454545455,231,0.779937304,1,11,1
15,5.674382748,0.636363636,315,1.197036871,1,15,1
21,8.477395596,0.666666667,609,1.895887446,1,21,1
11,3.906976672,0.454545455,231,0.779937304,1,11,1
15,5.674382748,0.636363636,315,1.197036871,1,15,1
11,3.866166038,0.625,165,0.760889685,1,11,1
11,3.938461207,0.333333333,319,0.793073593,1,11,1
11,3.818403019,0.833333333,121,0.736647261,1,11,1
11,3.866166038,0.625,165,0.760889685,1,11,1
15,5.705867282,0.466666667,435,1.21017316,1,15,1
11,3.866166038,0.625,165,0.760889685,1,11,1
18,5.633572113,0.875,225,1.177989252,1,18,1
11,3.938461207,0.333333333,319,0.793073593,1,11,1
15,5.705867282,0.466666667,435,1.21017316,1,15,1
0,1.859727432,0.214285714,52,0.590909091,1,0,1
8,3.254659455,0.777777778,64,0.816666667,1,8,1
21,4.908226084,0.357142857,656,0.725567232,1,21,1
21,4.816834832,0.882352941,256,0.687457476,1,21,1
21,4.929083094,0.263157895,896,0.732100334,1,21,1
21,4.816834832,0.882352941,256,0.687457476,1,21,1
12,4.816834832,0.882352941,256,0.687457476,1,12,1
3,0.517708006,0.076923077,192,0.042247387,0.5,3,1
6,0.517708006,0.076923077,192,0.042247387,0.5,6,1
3,0.517708006,0.076923077,192,0.042247387,0.5,3,1
10,1.066404985,0.125,320,0.094772639,0.5,10,1
2,0.513898342,0.142857143,15,0.142857143,0.5,2,-1
2,0.513898342,0.166666667,10,0.142857143,0.5,2,-1
3,1.820478453,0.333333333,15,0.666666667,1,3,-1
2,0.513898342,0.142857143,15,0.142857143,0.5,2,-1
2,0.513898342,0.166666667,10,0.142857143,1,2,-1
6,2.281037195,0.666666667,25,0.690909091,1,6,-1
5,2.281037195,0.666666667,25,0.690909091,1,5,-1
2,0.417032391,0.055555556,70,0.090909091,0.5,2,-1
0,0.417032391,0.1,30,0.090909091,0.5,0,-1
2,0.417032391,0.1,30,0.090909091,0.5,2,-1
2,0.417032391,0.1,30,0.090909091,0.5,2,-1
2,0.417032391,0.1,30,0.090909091,0.5,2,-1
4,2.164042561,0.6,16,0.75,1,4,-1
7,2.164042561,0.6,16,0.75,1,7,-1
4,2.233274177,0.25,75,0.666666667,1,4,-1
22,6.655663652,0.875,225,1.709090909,1,22,-1
4,2.233274177,0.25,75,0.666666667,1,4,-1
19,4.122560896,0.625,165,0.884848485,1,19,-1
11,4.122560896,0.625,165,0.884848485,1,11,-1
19,4.122560896,0.625,165,0.884848485,1,19,-1
11,4.122560896,0.625,165,0.884848485,1,11,-1
19,4.122560896,0.625,165,0.884848485,1,19,-1
11,4.122560896,0.625,165,0.884848485,1,11,-1
19,4.122560896,0.625,165,0.884848485,1,19,-1
19,4.122560896,0.625,165,0.884848485,1,19,-1
19,4.122560896,0.625,165,0.884848485,1,19,-1
4,2.233274177,0.25,75,0.666666667,1,4,-1
0,2.233274177,0.25,75,0.666666667,1,0,-1
19,4.122560896,0.625,165,0.884848485,1,19,-1
2,0.345976256,0.090909091,20,0.055555556,0.5,2,-1
2,0.345976256,0.090909091,20,0.055555556,0.5,2,-1
2,0.345976256,0.090909091,20,0.055555556,0.5,2,-1
2,0.345976256,0.045454545,42,0.055555556,0.5,2,-1
2,0.345976256,0.090909091,20,0.055555556,0.5,2,-1
4,0.345976256,0.1,18,0.055555556,0.5,4,-1
4,0.345976256,0.1,18,0.055555556,0.5,4,-1
4,0.345976256,0.047619048,40,0.055555556,0.5,4,-1
2,0.345976256,0.090909091,20,0.055555556,0.5,2,-1
2,0.345976256,0.058823529,32,0.055555556,0.5,2,-1
2,0.345976256,0.1,18,0.055555556,0.5,2,-1
4,2.164042561,0.6,16,0.75,1,4,-1
6,1.820478453,0.5,9,0.666666667,1,6,-1
6,1.820478453,0.4,12,0.666666667,1,6,-1
6,1.631586747,0.5,9,0.583333333,1,6,-1
6,1.631586747,0.5,9,0.583333333,1,6,-1
4,0.72134752,0.333333333,3,0.25,0.5,4,-1
7,2.499988893,0.714285714,36,0.69047619,1,7,-1
6,2.499988893,0.714285714,36,0.69047619,1,6,-1
2,0.267546386,0.043478261,108,0.023809524,0.5,2,-1
2,0.267546386,0.047619048,96,0.023809524,0.5,2,-1
2,0.267546386,0.066666667,60,0.023809524,0.5,2,-1
2,0.267546386,0.111111111,24,0.023809524,0.5,2,-1
2,0.267546386,0.055555556,78,0.023809524,0.5,2,-1
2,0.267546386,0.055555556,78,0.023809524,0.5,2,-1
2,0.267546386,0.066666667,60,0.023809524,0.5,2,-1
0,0.267546386,0.055555556,78,0.023809524,0.5,0,-1
2,0.267546386,0.066666667,60,0.023809524,0.5,2,-1
2,0.267546386,0.035714286,138,0.023809524,0.5,2,-1
2,0.267546386,0.083333333,42,0.023809524,0.5,2,-1
2,0.267546386,0.083333333,42,0.023809524,0.5,2,-1
2,0.267546386,0.083333333,42,0.023809524,0.5,2,-1
2,0.267546386,0.038461538,126,0.023809524,0.5,2,-1
2,0.267546386,0.066666667,60,0.023809524,0.5,2,-1
2,0.267546386,0.066666667,60,0.023809524,0.5,2,-1
2,0.267546386,0.066666667,60,0.023809524,0.5,2,-1
2,0.267546386,0.111111111,24,0.023809524,0.5,2,-1
0,0.267546386,0.083333333,42,0.023809524,0.5,0,-1
0,0.267546386,0.083333333,42,0.023809524,0.5,0,-1
2,0.267546386,0.083333333,42,0.023809524,0.5,2,-1
2,0.267546386,0.111111111,24,0.023809524,0.5,2,-1
2,0.267546386,0.0625,66,0.023809524,0.5,2,-1
2,0.267546386,0.038461538,126,0.023809524,0.5,2,-1
2,0.267546386,0.125,18,0.023809524,0.5,2,-1
2,0.267546386,0.0625,66,0.023809524,0.5,2,-1
2,0.267546386,0.0625,66,0.023809524,0.5,2,-1
2,0.267546386,0.0625,66,0.023809524,0.5,2,-1
2,0.267546386,0.0625,66,0.023809524,0.5,2,-1
2,0.267546386,0.0625,66,0.023809524,0.5,2,-1
15,3.357699246,0.777777778,64,0.8839701,1,15,-1
15,3.357699246,0.777777778,64,0.8839701,1,15,-1
10,1.923593388,0.444444444,40,0.5,1,10,-1
15,3.357699246,0.777777778,64,0.8839701,1,15,-1
2,0.265872586,0.043478261,128,0.023255814,0.5,2,-1
2,0.265872586,0.0625,72,0.023255814,0.5,2,-1
