CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
14,2.194386456,0.352941176,112,0.396356275,1,14,1
16,2.555060216,0.777777778,63,0.458856275,0.5,16,1
14,2.120765734,0.545454545,70,0.358856275,1,14,1
16,2.555060216,0.777777778,63,0.458856275,0.5,16,1
12,1.686471252,0.416666667,70,0.258856275,0.5,12,1
18,3.066538461,0.470588235,144,0.598376477,1,18,1
20,3.601261934,0.529411765,160,0.752344731,1,20,1
18,3.066538461,0.470588235,144,0.598376477,1,18,1
19,3.347266349,0.529411765,160,0.619743999,1,19,1
7,2.038251242,0.666666667,25,0.561111111,1,7,1
3,1.116221253,0.285714286,18,0.333333333,1,3,1
8,2.125837585,0.5,35,0.60952381,1,8,1
2,1.820478453,0.5,9,0.666666667,1,2,1
6,2.164042561,0.333333333,32,0.75,1,6,1
5,2.270466554,0.666666667,25,0.685714286,1,5,1
14,6.764015718,0.857142857,169,2.021367521,1,14,1
7,1.856197038,0.285714286,65,0.464957265,1,7,1
7,1.856197038,0.285714286,65,0.464957265,1,7,1
0,3.386687807,0.75,49,1.019047619,1,0,1
11,3.386687807,0.75,49,1.019047619,1,11,1
0,3.386687807,0.75,49,1.019047619,1,0,1
11,4.668630584,0.588235294,176,1.157875458,1,11,1
10,3.741129267,0.529411765,160,0.815451215,1,10,1
10,3.741129267,0.529411765,160,0.815451215,1,10,1
10,3.741129267,0.529411765,160,0.815451215,1,10,1
10,3.741129267,0.529411765,160,0.815451215,1,10,1
4,1.820478453,0.333333333,15,0.666666667,1,4,1
7,1.683144214,0.6,16,0.5,1,7,1
7,1.923593388,0.333333333,32,0.625,1,7,1
4,1.923593388,0.333333333,32,0.625,1,4,1
7,1.923593388,0.333333333,32,0.625,1,7,1
4,1.923593388,0.333333333,32,0.625,1,4,1
34,12.51136662,0.634146341,1080,3.238311688,1,34,1
18,5.351261597,0.464285714,378,1.163095238,1,18,1
12,3.404232315,0.195121951,594,0.775,1,12,1
5,1.531574161,0.064516129,90,0.533333333,1,5,1
6,1.337853117,0.214285714,52,0.320512821,1,6,-1
5,1.740282721,0.285714286,65,0.403846154,1,5,-1
6,2.52485455,0.357142857,78,0.687179487,1,6,-1
1,0,0,1,0,1,1,-1
3,1.327271618,0.166666667,33,0.424242424,1,3,-1
3,0.834064783,0.5,9,0.181818182,1,3,-1
3,0.834064783,0.2,27,0.181818182,0.5,3,-1
3,0.834064783,0.2,27,0.181818182,0.5,3,-1
3,0.834064783,0.2,27,0.181818182,0.5,3,-1
3,0.834064783,0.2,27,0.181818182,0.5,3,-1
4,2.164042561,0.6,16,0.75,1,4,-1
0,2.378244503,0.555555556,48,0.612276612,1,0,-1
0,2.301032224,0.714285714,36,0.570609946,1,0,-1
0,0.389871245,0.111111111,24,0.076923077,0.5,0,-1
0,0.897930738,0.285714286,18,0.215909091,0.5,0,-1
14,3.640956907,0.8,81,0.888888889,1,14,-1
13,2.903299913,0.75,49,0.764285714,1,13,-1
2,0.333808201,0.038461538,140,0.05,0.5,2,-1
11,2.406476686,0.357142857,88,0.630952381,1,11,-1
3,0.74549113,0.111111111,96,0.138528139,0.5,3,-1
3,0.74549113,0.166666667,48,0.138528139,0.5,3,-1
3,0.74549113,0.166666667,48,0.138528139,0.5,3,-1
3,0.74549113,0.166666667,48,0.138528139,0.5,3,-1
3,0.74549113,0.166666667,48,0.138528139,0.5,3,-1
4,1.683144214,0.333333333,32,0.5,1,4,-1
7,1.683144214,0.333333333,32,0.5,1,7,-1
5,2.281037195,0.571428571,30,0.690909091,1,5,-1
5,2.281037195,0.571428571,30,0.690909091,1,5,-1
5,2.281037195,0.571428571,30,0.690909091,1,5,-1
5,2.281037195,0.571428571,30,0.690909091,1,5,-1
5,2.12599782,0.666666667,25,0.608333333,1,5,-1
1,0,0,5,0,1,1,-1
4,1.571340866,0.5,20,0.444444444,1,4,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
17,6.295798459,0.894736842,324,1.155128205,1,17,-1
17,6.295798459,0.894736842,324,1.155128205,1,17,-1
13,4.589403361,0.684210526,252,0.772588523,1,13,-1
13,4.589403361,0.684210526,252,0.772588523,1,13,-1
13,4.589403361,0.684210526,252,0.772588523,1,13,-1
13,4.589403361,0.684210526,252,0.772588523,1,13,-1
17,6.295798459,0.894736842,324,1.155128205,1,17,-1
2,0.279055313,0.041666667,126,0.027777778,0.5,2,-1
2,0.279055313,0.041666667,126,0.027777778,0.5,2,-1
2,0.279055313,0.041666667,126,0.027777778,0.5,2,-1
2,0.279055313,0.041666667,126,0.027777778,0.5,2,-1
2,0.279055313,0.041666667,126,0.027777778,0.5,2,-1
2,0.279055313,0.041666667,126,0.027777778,0.5,2,-1
2,0.279055313,0.041666667,126,0.027777778,0.5,2,-1
2,0.306927676,0.03030303,288,0.038461538,0.5,2,-1
10,3.279955163,0.428571429,216,0.588888889,1,10,-1
10,3.279955163,0.428571429,216,0.588888889,1,10,-1
2,0.279055313,0.041666667,126,0.027777778,0.5,2,-1
0,0.279055313,0.041666667,126,0.027777778,0.5,0,-1
2,0.306927676,0.03030303,288,0.038461538,0.5,2,-1
2,0.306927676,0.03030303,288,0.038461538,0.5,2,-1
2,0.306927676,0.034482759,216,0.038461538,0.5,2,-1
2,0.306927676,0.034482759,216,0.038461538,0.5,2,-1
2,0.306927676,0.034482759,216,0.038461538,0.5,2,-1
3,0.804859209,0.105263158,54,0.166666667,0.5,3,-1
11,3.248090285,0.473684211,180,0.572222222,1,11,-1
10,3.248090285,0.473684211,180,0.572222222,1,10,-1
3,0.804859209,0.105263158,54,0.166666667,0.5,3,-1
2,0.306927676,0.03030303,288,0.038461538,0.5,2,-1
9,3.640956907,0.8,81,0.888888889,1,9,-1
9,3.640956907,0.8,81,0.888888889,1,9,-1
9,3.640956907,0.8,81,0.888888889,1,9,-1
2,0.333808201,0.038461538,140,0.05,0.5,2,-1
3,1.424137569,0.25,21,0.476190476,1,3,-1
3,1.116221253,0.25,21,0.333333333,0.5,3,-1
0,1.116221253,0.25,21,0.333333333,0.5,0,-1
4,1.837568774,0.375,28,0.583333333,1,4,-1
2,0.621334935,0.25,4,0.2,0.5,2,-1
15,2.77794386,0.466666667,112,0.56547619,1,15,-1
0,0.352956124,0.052631579,84,0.058823529,0.5,0,-1
2,0.352956124,0.052631579,84,0.058823529,0.5,2,-1
15,2.77794386,0.466666667,112,0.56547619,1,15,-1
2,0.352956124,0.052631579,84,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,84,0.058823529,0.5,2,-1
2,0.352956124,0.052631579,84,0.058823529,0.5,2,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
5,1.820478453,0.5,9,0.666666667,1,5,-1
4,1.897814654,0.6,16,0.611111111,1,4,-1
4,0.455119613,0.125,20,0.111111111,0.5,4,-1
4,0.455119613,0.125,20,0.111111111,0.5,4,-1
1,0,0,1,0,1,1,-1
0,3.513136423,0.75,49,1.085714286,1,0,-1
0,2.163029962,0.5,35,0.628571429,1,0,-1
0,2.163029962,0.5,35,0.628571429,1,0,-1
0,3.513136423,0.75,49,1.085714286,1,0,-1
0,2.163029962,0.5,35,0.628571429,1,0,-1
0,3.513136423,0.75,49,1.085714286,1,0,-1
2,0.402429604,0.125,20,0.083333333,0.5,2,-1
3,0.857549218,0.181818182,40,0.194444444,0.5,3,-1
2,0.402429604,0.125,20,0.083333333,0.5,2,-1
2,0.402429604,0.125,20,0.083333333,0.5,2,-1
3,0.857549218,0.25,25,0.194444444,0.5,3,-1
3,0.857549218,0.25,25,0.194444444,0.5,3,-1
3,0.857549218,0.25,25,0.194444444,0.5,3,-1
4,0.513898342,0.333333333,4,0.142857143,1,4,-1
0,0.513898342,0.333333333,4,0.142857143,0.5,0,-1
0,0.513898342,0.333333333,4,0.142857143,0.5,0,-1
2,0.352956124,0.0625,52,0.058823529,0.5,2,-1
6,1.531574161,0.5,9,0.533333333,1,6,-1
2,0.621334935,0.111111111,21,0.2,0.5,2,-1
2,0.621334935,0.25,6,0.2,0.5,2,-1
12,3.01162252,0.777777778,64,0.691520468,1,12,-1
2,0.339623272,0.1,24,0.052631579,0.5,2,-1
2,0.339623272,0.1,24,0.052631579,0.5,2,-1
7,4.848808337,0.875,225,0.793187197,1,7,-1
10,4.848808337,0.875,225,0.793187197,1,10,-1
10,4.848808337,0.875,225,0.793187197,1,10,-1
7,4.90341973,0.56,360,0.818187197,1,7,-1
2,0.245246062,0.034482759,225,0.016949153,0.5,2,-1
2,0.245246062,0.045454545,120,0.016949153,0.5,2,-1
0,0.306927676,0.05,90,0.038461538,0.5,0,-1
0,0.306927676,0.05,90,0.038461538,0.5,0,-1
0,0.306927676,0.05,90,0.038461538,0.5,0,-1
0,0.306927676,0.05,90,0.038461538,0.5,0,-1
0,0.245246062,0.047619048,105,0.016949153,0.5,0,-1
2,0.245246062,0.047619048,105,0.016949153,0.5,2,-1
2,0.245246062,0.047619048,105,0.016949153,0.5,2,-1
2,0.245246062,0.047619048,105,0.016949153,0.5,2,-1
2,0.31465798,0.043478261,135,0.041666667,0.5,2,-1
2,0.31465798,0.043478261,135,0.041666667,0.5,2,-1
3,0.31465798,0.032258065,255,0.041666667,0.5,3,-1
2,0.31465798,0.043478261,135,0.041666667,0.5,2,-1
2,0.245246062,0.047619048,105,0.016949153,0.5,2,-1
2,0.31465798,0.033333333,240,0.041666667,0.5,2,-1
2,0.31465798,0.043478261,135,0.041666667,0.5,2,-1
2,0.31465798,0.043478261,135,0.041666667,0.5,2,-1
2,0.31465798,0.043478261,135,0.041666667,0.5,2,-1
2,0.31465798,0.043478261,135,0.041666667,0.5,2,-1
1,0.318928989,0.055555556,60,0.043478261,0.5,1,-1
1,0.318928989,0.055555556,60,0.043478261,0.5,1,-1
2,0.245246062,0.047619048,105,0.016949153,0.5,2,-1
1,0.318928989,0.055555556,60,0.043478261,0.5,1,-1
1,0.318928989,0.055555556,60,0.043478261,0.5,1,-1
0,0.328458739,0.066666667,55,0.047619048,0.5,0,-1
0,0.328458739,0.0625,60,0.047619048,0.5,0,-1
0,0.328458739,0.111111111,25,0.047619048,0.5,0,-1
0,0.328458739,0.066666667,55,0.047619048,0.5,0,-1
0,0.328458739,0.066666667,55,0.047619048,0.5,0,-1
3,2.164042561,0.6,16,0.75,1,3,-1
5,2.164042561,0.6,16,0.75,1,5,-1
5,2.164042561,0.6,16,0.75,1,5,-1
0,2.164042561,0.6,16,0.75,1,0,-1
9,3.209830586,0.8,81,0.671146953,1,9,-1
15,3.209830586,0.8,81,0.671146953,1,15,-1
4,0.291206676,0.05,108,0.032258065,0.5,4,-1
4,0.291206676,0.05,108,0.032258065,0.5,4,-1
4,0.291206676,0.071428571,54,0.032258065,0.5,4,-1
2,0.345976256,0.058823529,81,0.055555556,0.5,2,-1
2,0.345976256,0.058823529,81,0.055555556,0.5,2,-1
0,0.291206676,0.0625,72,0.032258065,0.5,0,-1
0,0.291206676,0.047619048,117,0.032258065,0.5,0,-1
2,0.291206676,0.0625,72,0.032258065,0.5,2,-1
0,0.291206676,0.058823529,81,0.032258065,0.5,0,-1
2,0.291206676,0.0625,72,0.032258065,0.5,2,-1
2,0.291206676,0.0625,72,0.032258065,0.5,2,-1
0,0.291206676,0.058823529,81,0.032258065,0.5,0,-1
4,0.291206676,0.058823529,81,0.032258065,0.5,4,-1
2,0.291206676,0.058823529,81,0.032258065,0.5,2,-1
2,0.291206676,0.0625,72,0.032258065,0.5,2,-1
2,0,0,3,0,1,2,-1
2,1.442695041,0.25,6,0.5,1,2,-1
2,1.442695041,0.25,6,0.5,1,2,-1
4,1.442695041,0.333333333,4,0.5,1,4,-1
0,0.417032391,0.111111111,16,0.090909091,0.5,0,-1
2,0.417032391,0.111111111,16,0.090909091,0.5,2,-1
0,0.417032391,0.111111111,16,0.090909091,0.5,0,-1
