CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
14,2.103503644,0.272727273,180,0.349765366,0.5,14,1
12,1.686471252,0.25,126,0.258856275,0.5,12,1
21,3.852616966,0.416666667,288,0.755097534,1,21,1
14,2.103503644,0.285714286,162,0.349765366,0.5,14,1
14,2.103503644,0.272727273,180,0.349765366,0.5,14,1
14,2.103503644,0.285714286,162,0.349765366,0.5,14,1
19,3.361963853,0.473684211,180,0.626688443,1,19,1
6,0.652903933,0.08,152,0.094017094,0.5,6,1
20,3.622312423,0.45,190,0.762213152,1,20,1
14,2.215436944,0.3,133,0.406224696,1,14,1
31,6.151696483,0.75,304,1.323100876,1,31,1
18,3.087588949,0.4,171,0.608244898,1,18,1
20,3.622312423,0.45,190,0.762213152,1,20,1
18,3.087588949,0.4,171,0.608244898,1,18,1
19,3.368316837,0.45,190,0.62961242,1,19,1
5,1.793356489,0.02173913,2420,0.55952381,1,5,1
4,1.442695041,0.008196721,242,0.5,1,4,1
4,1.442695041,0.008196721,242,0.5,1,4,1
7,2.948414894,0.25,161,0.785714286,1,7,1
3,1.391137574,0.5,9,0.458333333,1,3,1
16,3.120991234,0.538461538,96,0.745833333,1,16,1
10,1.599827451,0.363636364,56,0.329166667,0.5,10,1
8,1.165532969,0.3,40,0.229166667,0.5,8,1
14,3.06140265,0.461538462,84,0.845833333,1,14,1
10,1.898336642,0.307692308,60,0.488690476,1,10,1
10,3.640956907,0.5,35,1.333333333,1,10,1
14,5.305672945,0.40625,476,1.178818866,1,14,1
2,0.198025448,0.04,153,0.006410256,0.5,2,1
11,3.630931769,0.476190476,238,0.687747438,1,11,1
8,3.592822559,0.555555556,187,0.668266918,1,8,1
0,3.592822559,0.555555556,187,0.668266918,1,0,1
26,9.317399491,0.657894737,962,1.738677009,1,26,1
11,5.23118043,0.315789474,481,1.234321234,1,11,1
13,3.980702449,0.315789474,481,0.602779573,1,13,1
25,4.869893285,0.368421053,555,0.813035984,1,25,1
0,3.961349415,0.263157895,407,0.82033522,1,0,1
2,1.442695041,0.333333333,4,0.5,1,2,1
8,2.164042561,0.6,16,0.75,1,8,1
0,1.820478453,0.5,9,0.666666667,1,0,-1
2,1.820478453,0.5,9,0.666666667,1,2,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
5,2.42211543,0.571428571,30,0.766666667,1,5,-1
5,2.358891122,0.666666667,25,0.733333333,1,5,-1
5,2.42211543,0.571428571,30,0.766666667,1,5,-1
5,2.358891122,0.666666667,25,0.733333333,1,5,-1
6,2.358891122,0.666666667,25,0.733333333,1,6,-1
3,1.116221253,0.4,10,0.333333333,0.5,3,-1
0,0.417032391,0.142857143,15,0.090909091,0.5,0,-1
2,0.417032391,0.142857143,15,0.090909091,0.5,2,-1
2,0.417032391,0.142857143,15,0.090909091,0.5,2,-1
10,2.485339738,0.333333333,55,0.8,1,10,-1
0,0.417032391,0.142857143,15,0.090909091,0.5,0,-1
2,0.417032391,0.142857143,15,0.090909091,0.5,2,-1
0,0.417032391,0.142857143,15,0.090909091,0.5,0,-1
10,2.281037195,0.666666667,25,0.690909091,1,10,-1
10,2.281037195,0.666666667,25,0.690909091,1,10,-1
10,2.281037195,0.666666667,25,0.690909091,1,10,-1
10,2.281037195,0.666666667,25,0.690909091,1,10,-1
0,0.417032391,0.2,9,0.090909091,0.5,0,-1
0,0.417032391,0.2,9,0.090909091,0.5,0,-1
0,1.820478453,0.166666667,33,0.666666667,1,0,-1
1,1.327271618,0.5,9,0.424242424,1,1,-1
0,0.417032391,0.2,9,0.090909091,0.5,0,-1
0,1.327271618,0.5,9,0.424242424,1,0,-1
0,0.417032391,0.142857143,15,0.090909091,0.5,0,-1
0,0.417032391,0.142857143,15,0.090909091,0.5,0,-1
0,0.417032391,0.142857143,15,0.090909091,0.5,0,-1
0,0.417032391,0.142857143,15,0.090909091,0.5,0,-1
0,1.442695041,0.333333333,4,0.5,1,0,-1
0,1.442695041,0.333333333,4,0.5,1,0,-1
4,2.636128574,0.263157895,108,0.75,1,4,-1
7,2.942178073,0.269230769,270,0.654287276,1,7,-1
3,2.164042561,0.096774194,288,0.75,1,3,-1
2,0.36067376,0.043478261,108,0.0625,0.5,2,-1
0,0.36067376,0.041666667,126,0.0625,0.5,0,-1
0,2.636128574,0.263157895,108,0.75,1,0,-1
0,0.36067376,0.043478261,108,0.0625,0.5,0,-1
3,0.729494517,0.083333333,144,0.129554656,0.5,3,-1
2,0.339623272,0.041666667,126,0.052631579,0.5,2,-1
