CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
25,7.987812778,0.350877193,1176,1.688493122,1,25,1
2,0.271085031,0.027027027,357,0.025,0.5,2,1
2,0.271085031,0.037037037,147,0.025,0.5,2,1
4,3.723604135,0.230769231,527,0.814502165,1,4,1
5,2.68756212,0.384615385,72,0.777777778,1,5,1
5,2.68756212,0.384615385,72,0.777777778,1,5,1
4,2.377903146,0.666666667,25,0.742857143,1,4,1
3,1.820478453,0.076923077,75,0.666666667,1,3,1
4,1.897814654,0.115384615,100,0.611111111,1,4,1
7,1.897814654,0.115384615,100,0.611111111,1,7,1
23,7.166655095,0.642857143,513,1.488743386,1,23,1
9,4.521653277,0.65,266,0.740066138,1,9,1
2,3.539621972,0.36,240,0.716239316,1,2,1
5,2.052026955,0.444444444,40,0.572619048,1,5,1
0,1.640720489,0.1875,60,0.506410256,1,0,1
4,2.948028933,0.35,152,0.661229947,1,4,1
13,5.038355368,0.5,209,1.361987522,1,13,1
9,8.66140938,0.578947368,216,2.95,1,9,1
2,0.345976256,0.066666667,48,0.055555556,0.5,2,1
4,1.42669959,0.166666667,90,0.366666667,1,4,1
0,8.650789398,0.925925926,676,1.43162924,1,0,1
9,2.298299286,0.363636364,50,0.7,1,9,1
9,2.298299286,0.363636364,50,0.7,1,9,1
9,2.111258833,0.666666667,25,0.6,1,9,1
6,0.910239227,0.2,27,0.222222222,1,6,1
18,5.046240983,0.818181818,100,1.514285714,1,18,1
9,2.298299286,0.363636364,50,0.7,1,9,1
0,2.164042561,0.6,16,0.75,1,0,1
0,2.164042561,0.6,16,0.75,1,0,1
0,4.353301262,0.344827586,308,1.011904762,1,0,1
0,3.562785997,0.529411765,165,0.730952381,1,0,1
0,1.326288479,0.266666667,88,0.197619048,0.5,0,1
0,2.164042561,0.090909091,324,0.75,1,0,1
6,1.77115378,0.6,16,0.547619048,1,6,1
6,1.77115378,0.6,16,0.547619048,1,6,1
4,1.923593388,0.25,44,0.625,1,4,1
6,1.923593388,0.6,16,0.625,1,6,-1
4,1.923593388,0.6,16,0.625,1,4,-1
6,1.923593388,0.6,16,0.625,1,6,-1
2,0.480898347,0.090909091,32,0.125,0.5,2,-1
4,2.164042561,0.333333333,32,0.75,1,4,-1
2,0.480898347,0.090909091,32,0.125,0.5,2,-1
2,0.480898347,0.142857143,16,0.125,0.5,2,-1
2,0.480898347,0.142857143,16,0.125,0.5,2,-1
2,0.345976256,0.038461538,176,0.055555556,0.5,2,-1
2,0.328458739,0.04,165,0.047619048,0.5,2,-1
2,0.328458739,0.04,165,0.047619048,0.5,2,-1
2,0.378923182,0.076923077,33,0.071428571,0.5,2,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
0,0.328458739,0.05,110,0.047619048,0.5,0,-1
0,0.328458739,0.05,110,0.047619048,0.5,0,-1
10,4.061158569,0.454545455,231,0.854256854,1,10,-1
0,0.328458739,0.05,110,0.047619048,0.5,0,-1
0,0.328458739,0.05,110,0.047619048,0.5,0,-1
0,0.328458739,0.05,110,0.047619048,0.5,0,-1
2,0.328458739,0.05,110,0.047619048,0.5,2,-1
10,3.972584917,0.833333333,121,0.810966811,1,10,-1
0,3.972584917,0.833333333,121,0.810966811,1,0,-1
10,3.972584917,0.833333333,121,0.810966811,1,10,-1
10,3.972584917,0.833333333,121,0.810966811,1,10,-1
10,3.972584917,0.833333333,121,0.810966811,1,10,-1
10,4.010694126,0.666666667,154,0.83044733,1,10,-1
2,0.378923182,0.076923077,33,0.071428571,0.5,2,-1
10,3.972584917,0.833333333,121,0.810966811,1,10,-1
10,3.972584917,0.833333333,121,0.810966811,1,10,-1
10,4.043641052,0.526315789,198,0.846320346,1,10,-1
10,3.972584917,0.833333333,121,0.810966811,1,10,-1
2,0.378923182,0.076923077,33,0.071428571,0.5,2,-1
2,0.345976256,0.058823529,77,0.055555556,0.5,2,-1
2,0.345976256,0.058823529,77,0.055555556,0.5,2,-1
2,0.345976256,0.058823529,77,0.055555556,0.5,2,-1
2,0.345976256,0.058823529,77,0.055555556,0.5,2,-1
2,0.345976256,0.058823529,77,0.055555556,0.5,2,-1
2,0.345976256,0.058823529,77,0.055555556,0.5,2,-1
0,0.318928989,0.04,133,0.043478261,0.5,0,-1
0,0.296974204,0.038461538,152,0.034482759,0.5,0,-1
8,2.543317619,0.225806452,361,0.464237517,1,8,-1
0,0.612581692,0.068965517,228,0.078272605,0.5,0,-1
13,6.388686882,0.72,456,1.096219004,1,13,-1
13,6.430386442,0.45,741,1.112244645,1,13,-1
0,1.309100418,0.133333333,285,0.188888889,0.5,0,-1
2,0.27295842,0.037037037,171,0.025641026,0.5,2,-1
13,6.388686882,0.72,456,1.096219004,1,13,-1
3,0.612581692,0.068965517,228,0.078272605,0.5,3,-1
10,5.041251137,0.75,304,0.772754092,1,10,-1
3,0.612581692,0.060606061,304,0.078272605,0.5,3,-1
