CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
19,4.426725648,0.846153846,144,0.916666667,1,19,1
4,2.164042561,0.136363636,126,0.75,1,4,1
4,1.956593383,0.157894737,72,0.642857143,1,4,1
0,0.291206676,0.03030303,289,0.032258065,0.5,0,1
3,0.771698977,0.074074074,204,0.15,1,3,1
0,4.452984742,0.371428571,527,0.710164835,1,0,1
16,11.26716179,0.436363636,1350,2.871219103,1,16,1
32,12.87908655,0.545454545,1674,2.94487013,1,32,1
13,3.415308897,0.145454545,486,0.786579854,1,13,1
9,4.149777702,0.163636364,540,1.043802076,1,9,1
15,6.281449477,0.272727273,864,1.394361239,1,15,1
28,6.281449477,0.272727273,864,1.394361239,1,28,1
7,2.426679434,0.109090909,378,0.519761905,1,7,1
0,7.522723549,0.309090909,972,1.797330215,1,0,1
10,3.14072954,0.127272727,432,0.758333333,1,10,1
30,8.277131362,0.345454545,1080,1.922222222,1,30,1
10,3.14072954,0.127272727,432,0.758333333,1,10,1
17,3.359553617,0.163636364,540,0.626702509,1,17,1
0,0.455119613,0.142857143,12,0.111111111,1,0,1
9,2.858845779,0.129032258,150,0.957575758,1,9,1
0,1.558071607,0.096774194,120,0.433333333,1,0,1
4,2.192140643,0.161290323,180,0.518055556,1,4,1
11,5.083906287,0.322580645,330,1.4,1,11,1
0,6.97343569,0.483870968,480,1.762240537,1,0,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
7,5.344228541,0.379310345,336,1.404761905,1,7,1
18,8.814533178,0.689655172,588,2.078571429,1,18,1
7,2.577535686,0.206896552,196,0.595238095,1,7,1
6,2.762424898,0.75,49,0.685714286,1,6,1
10,3.427005659,0.5,140,0.782186235,1,10,1
7,3.921425182,0.45,190,0.912094338,1,7,1
0,2.935159248,0.636363636,80,0.651691729,1,0,1
10,2.935159248,0.636363636,80,0.651691729,1,10,1
22,4.807643544,0.47826087,264,1.118589744,1,22,1
22,4.728729392,0.846153846,144,1.080710956,1,22,1
18,3.298592711,0.470588235,156,0.712121212,1,18,1
2,0.36067376,0.047619048,112,0.0625,0.5,2,-1
0,2.790553133,0.333333333,84,0.833333333,1,0,-1
0,3.246063842,0.466666667,112,0.8125,1,0,-1
6,3.246063842,0.466666667,112,0.8125,1,6,-1
0,3.246063842,0.466666667,112,0.8125,1,0,-1
0,3.246063842,0.466666667,112,0.8125,1,0,-1
4,3.246063842,0.466666667,112,0.8125,1,4,-1
0,3.246063842,0.466666667,112,0.8125,1,0,-1
4,3.366288429,0.304347826,224,0.875,1,4,-1
6,3.246063842,0.466666667,112,0.8125,1,6,-1
8,2.790553133,0.333333333,84,0.833333333,1,8,-1
8,2.790553133,0.333333333,84,0.833333333,1,8,-1
8,2.790553133,0.333333333,84,0.833333333,1,8,-1
8,2.790553133,0.333333333,84,0.833333333,1,8,-1
0,2.790553133,0.333333333,84,0.833333333,1,0,-1
2,0.36067376,0.047619048,112,0.0625,0.5,2,-1
0,0.36067376,0.047619048,112,0.0625,0.5,0,-1
2,0.36067376,0.047619048,112,0.0625,0.5,2,-1
2,0.36067376,0.047619048,112,0.0625,0.5,2,-1
2,0.36067376,0.047619048,112,0.0625,0.5,2,-1
0,1.442695041,0.25,4,0.5,0.5,0,-1
0,0.480898347,0.142857143,16,0.125,0.5,0,-1
0,1.391137574,0.333333333,16,0.458333333,1,0,-1
2,0,0,8,0,1,2,-1
0,0.480898347,0.142857143,16,0.125,0.5,0,-1
0,1.202245867,0.5,8,0.375,0.5,0,-1
0,1.631586747,0.2,32,0.583333333,1,0,-1
0,1.202245867,0.4,12,0.375,1,0,-1
0,0.480898347,0.142857143,16,0.125,0.5,0,-1
0,0.480898347,0.142857143,16,0.125,0.5,0,-1
0,1.923593388,0.176470588,64,0.625,1,0,-1
1,1.562919628,0.6,16,0.4375,1,1,-1
0,1.803368801,0.333333333,32,0.5625,1,0,-1
0,1.562919628,0.6,16,0.4375,1,0,-1
0,0.36067376,0.083333333,36,0.0625,0.5,0,-1
0,0.36067376,0.083333333,36,0.0625,0.5,0,-1
0,0.841572107,0.133333333,52,0.1875,0.5,0,-1
0,0.36067376,0.047619048,72,0.0625,0.5,0,-1
0,0.480898347,0.142857143,16,0.125,0.5,0,-1
0,0.36067376,0.166666667,12,0.0625,0.5,0,-1
0,0.36067376,0.166666667,12,0.0625,0.5,0,-1
0,0.36067376,0.014705882,260,0.0625,0.5,0,-1
0,0.480898347,0.142857143,16,0.125,0.5,0,-1
0,0.480898347,0.142857143,16,0.125,0.5,0,-1
0,0.36067376,0.083333333,36,0.0625,0.5,0,-1
0,0.36067376,0.083333333,36,0.0625,0.5,0,-1
0,0.36067376,0.083333333,36,0.0625,0.5,0,-1
0,0.36067376,0.083333333,36,0.0625,0.5,0,-1
0,0.36067376,0.083333333,36,0.0625,0.5,0,-1
5,1.96205481,0.666666667,25,0.521428571,1,5,-1
1,0.378923182,0.1,30,0.071428571,0.5,1,-1
1,0.378923182,0.052631579,75,0.071428571,0.5,1,-1
1,0.378923182,0.033333333,130,0.071428571,0.5,1,-1
2,0.859821529,0.285714286,20,0.196428571,0.5,2,-1
0,0.480898347,0.125,20,0.125,0.5,0,-1
1,0.378923182,0.1,30,0.071428571,0.5,1,-1
1,0.378923182,0.055555556,70,0.071428571,0.5,1,-1
3,2.102491398,0.444444444,40,0.596428571,1,3,-1
0,0.480898347,0.142857143,15,0.125,0.5,0,-1
5,1.96205481,0.666666667,25,0.521428571,1,5,-1
0,2.102491398,0.444444444,40,0.596428571,1,0,-1
0,0.480898347,0.142857143,15,0.125,0.5,0,-1
2,0.859821529,0.285714286,20,0.196428571,0.5,2,-1
1,0.378923182,0.1,30,0.071428571,0.5,1,-1
3,0.594600484,0.058823529,243,0.070454545,0.5,3,-1
3,0.594600484,0.0625,189,0.070454545,0.5,3,-1
13,3.372296909,0.321428571,270,0.63452381,1,13,-1
15,4.646831656,0.392857143,324,1.051190476,1,15,-1
18,5.351261597,0.464285714,378,1.163095238,1,18,-1
3,0.594600484,0.058823529,243,0.070454545,0.5,3,-1
14,6.639046447,0.46875,540,1.58452381,1,14,-1
8,3.437322018,0.272727273,405,0.667857143,1,8,-1
2,0.738538746,0.064516129,162,0.133333333,0.5,2,-1
5,1.62865777,0.142857143,135,0.358333333,1,5,-1
0,3.437322018,0.272727273,405,0.667857143,1,0,-1
8,3.372296909,0.321428571,270,0.63452381,1,8,-1
0,3.372296909,0.321428571,270,0.63452381,1,0,-1
8,1.394862156,0.107142857,108,0.358333333,1,8,-1
16,5.678252431,0.392857143,324,1.570454545,1,16,-1
8,1.394862156,0.107142857,108,0.358333333,1,8,-1
8,2.805434636,0.25,216,0.592857143,1,8,-1
12,2.805434636,0.25,216,0.592857143,1,12,-1
8,2.805434636,0.25,216,0.592857143,1,8,-1
3,0.594600484,0.055555556,297,0.070454545,0.5,3,-1
2,0.333808201,0.025,378,0.05,0.5,2,-1
5,1.62865777,0.142857143,135,0.358333333,1,5,-1
0,0.673514635,0.071428571,81,0.108333333,1,0,-1
2,0.333808201,0.033333333,108,0.05,0.5,2,-1
8,2.805434636,0.25,216,0.592857143,1,8,-1
2,0.333808201,0.033333333,108,0.05,0.5,2,-1
2,0.333808201,0.028571429,243,0.05,0.5,2,-1
9,3.272628155,0.285714286,243,0.709343434,1,9,-1
