CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
25,7.987812778,0.350877193,1176,1.688493122,1,25,1
2,0.271085031,0.027027027,357,0.025,0.5,2,1
2,0.271085031,0.037037037,147,0.025,0.5,2,1
4,3.723604135,0.230769231,527,0.814502165,1,4,1
5,2.68756212,0.384615385,72,0.777777778,1,5,1
5,2.68756212,0.384615385,72,0.777777778,1,5,1
4,2.377903146,0.666666667,25,0.742857143,1,4,1
3,1.820478453,0.076923077,75,0.666666667,1,3,1
4,1.897814654,0.115384615,100,0.611111111,1,4,1
7,1.897814654,0.115384615,100,0.611111111,1,7,1
23,7.166655095,0.642857143,513,1.488743386,1,23,1
9,4.521653277,0.65,266,0.740066138,1,9,1
2,3.539621972,0.36,240,0.716239316,1,2,1
5,2.052026955,0.444444444,40,0.572619048,1,5,1
0,1.640720489,0.1875,60,0.506410256,1,0,1
4,2.948028933,0.35,152,0.661229947,1,4,1
13,5.038355368,0.5,209,1.361987522,1,13,1
9,8.66140938,0.578947368,216,2.95,1,9,1
2,0.345976256,0.066666667,48,0.055555556,0.5,2,1
4,1.42669959,0.166666667,90,0.366666667,1,4,1
0,8.650789398,0.925925926,676,1.43162924,1,0,1
9,2.298299286,0.363636364,50,0.7,1,9,1
9,2.298299286,0.363636364,50,0.7,1,9,1
9,2.111258833,0.666666667,25,0.6,1,9,1
6,0.910239227,0.2,27,0.222222222,1,6,1
18,5.046240983,0.818181818,100,1.514285714,1,18,1
9,2.298299286,0.363636364,50,0.7,1,9,1
0,2.164042561,0.6,16,0.75,1,0,1
0,2.164042561,0.6,16,0.75,1,0,1
0,4.353301262,0.344827586,308,1.011904762,1,0,1
0,3.562785997,0.529411765,165,0.730952381,1,0,1
0,1.326288479,0.266666667,88,0.197619048,0.5,0,1
0,2.164042561,0.090909091,324,0.75,1,0,1
6,1.77115378,0.6,16,0.547619048,1,6,1
6,1.77115378,0.6,16,0.547619048,1,6,1
4,1.923593388,0.25,44,0.625,1,4,1
0,1.058169725,0.1875,88,0.176691729,0.5,0,-1
3,0.992405108,0.5,9,0.266666667,0.5,3,-1
0,1.713752629,1,9,0.516666667,0.5,0,-1
2,0.434294482,0.166666667,12,0.1,0.5,2,-1
0,0.434294482,0.166666667,12,0.1,0.5,0,-1
8,1.589936484,0.6,16,0.45,1,8,-1
6,0.868588964,0.5,8,0.2,0.5,6,-1
3,0.868588964,0.25,24,0.2,0.5,3,-1
6,0.868588964,0.25,24,0.2,0.5,6,-1
0,0.868588964,0.25,24,0.2,0.5,0,-1
6,0.868588964,0.25,24,0.2,0.5,6,-1
0,0.868588964,0.25,24,0.2,0.5,0,-1
11,3.083390054,0.75,49,0.857142857,1,11,-1
11,3.083390054,0.75,49,0.857142857,1,11,-1
0,3.083390054,0.75,49,0.857142857,1,0,-1
11,3.083390054,0.75,49,0.857142857,1,11,-1
11,3.083390054,0.75,49,0.857142857,1,11,-1
6,3.083390054,0.75,49,0.857142857,1,6,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
18,3.266633656,0.8,81,0.707101806,1,18,-1
18,3.266633656,0.8,81,0.707101806,1,18,-1
18,3.266633656,0.8,81,0.707101806,1,18,-1
12,2.057311352,0.5,54,0.444444444,1,12,-1
18,3.375777013,0.421052632,162,0.762657362,1,18,-1
16,2.835183904,0.304347826,189,0.603927203,1,16,-1
16,2.682744296,0.7,72,0.526546251,1,16,-1
16,2.866668438,0.225806452,261,0.617063492,1,16,-1
6,0.625432943,0.086956522,144,0.082101806,0.5,6,-1
3,0.691952513,0.117647059,90,0.111111111,0.5,3,-1
6,0.625432943,0.111111111,99,0.082101806,0.5,6,-1
6,0.625432943,0.111111111,99,0.082101806,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
6,0.625432943,0.074074074,180,0.082101806,0.5,6,-1
0,0.296974204,0.05,108,0.034482759,0.5,0,-1
0,0.296974204,0.05,108,0.034482759,0.5,0,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
6,0.625432943,0.111111111,99,0.082101806,0.5,6,-1
3,0.625432943,0.111111111,99,0.082101806,0.5,3,-1
6,0.625432943,0.153846154,54,0.082101806,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
6,0.691952513,0.117647059,90,0.111111111,0.5,6,-1
6,0.625432943,0.074074074,180,0.082101806,0.5,6,-1
4,0.296974204,0.05,108,0.034482759,0.5,4,-1
